Luxembourg Frank	लक्सेंबर्ग फ्रँक
Luxembourgish	लक्सेंबर्गी
Lucknow	लखनौ
Lucknow district	लखनौ जिल्हा
Lakhimpur	लखीमपुर
Lakhimpur Kheri	लखीमपुर खेरी
Lakhimpur Kheri District	लखीमपुर खेरी जिल्हा
Lakhimpur Kheri city	लखीमपुर खेरी शहर
Lakhimpur district	लखीमपुर जिल्हा
Lakhimpur city	लखीमपुर शहर
Lakhimpur	लखीमपूर
Lakhimpur Kheri	लखीमपूर खेरी
Lakhimpur Kheri District	लखीमपूर खेरी जिल्हा
Lakhimpur Kheri city	लखीमपूर खेरी शहर
Lakhimpur district	लखीमपूर जिल्हा
Lakhimpur city	लखीमपूर शहर
Lakhisarai	लखीसराई
Lakhisarai District	लखीसराई जिल्हा
Lakhisarai town	लखीसराई शहर
Lakhera	लखेरा
Being lax	लखेरा जात
Lakhota	लखोटा
Proximity	लगट
Sticks	लगड्या
Pulp	लगदा
Almost	लगबग
Bridle	लगाम
Lagar Sasana	लगार ससाणा
Lagori	लगोरी
लग्गड	लग्गड
Laggad rabbit	लग्गड ससाणा
Lagga	लग्गा
To get married	लग्न
Wedding ceremony	लग्न समारंभ
Wedding bracelet	लग्नकंकण
Wedding song	लग्नगाणी
Wedding song	लग्नगीत
Wedding hour	लग्नघटिका
Wedding moment	लग्नमुहूर्त
Demand for marriage	लग्नाची मागणी
Urine	लघवी
Urination	लघवी होणे
Miniature	लघित्र
Short	लघु
Small business	लघुउद्योग
Small Entrepreneur	लघुउद्योजक
Miniature	लघुकोन
Minority	लघुत्व
Shorthand	लघुलिपिक
Shorthand	लघुलिपी
Short prose	लघुवाक्यांचे गद्य
Small business	लघुव्यवसाय
Small business	लघुव्यावसायिक
Urination	लघुशंका
Small intestine	लघ्वांत्र
Urination	लघ्वी
Flexibility	लचक
Flexibility	लचकणे
Flexibility	लचका
Lachand	लचांड
Lachchasakh	लच्छासाख
Lachchi	लच्छी
Shame	लज्जत
Shame	लज्जा
Shyness	लज्जाशीलता
Latakia	लटाकिया
Obesity	लठ्ठपणा
Log	लठ्ठा
Fight	लड
Combat	लड़ाकी
Ladakh	लडाख
Lady	लडी
To fight	लढणे
Fighting	लढत
Fighters	लढवय्या
Fighting woman	लढवय्यी स्त्री
Fighting	लढवय्येपणा
Fight	लढा
Battle	लढाई
Warship	लढाऊ जहाज
Fighting	लढाऊपणा
Addict	लतखोर
Creeper	लता
Lata Kunj	लता कुंज
Lata Mangeshkar	लता मंगेशकर
Lata Mandap	लता मंडप
Rags	लत्ता
Lapandav	लपंडाव
To hide	लपविणे
Lapachapi	लपाछपी
Laphanga	लफंगा
Envelope	लफ्फा
Liar	लबाड
Lie	लबाडी
Rhythm	लय
Rhythm	लयताल
Defiance	ललकार
Lust	ललना
ललना अक्षरगणवृत्त	ललना अक्षरगणवृत्त
Forehead	ललाट
Forehead	ललाटलेख
Fine	ललित
Lalit Raga	ललित राग
Fine Arts	ललितकला
Lalitpur	ललितपुर
Lalitpur District	ललितपुर जिल्हा
City of Lalitpur	ललितपुर शहर
Lalitpur	ललितपूर
Lalitpur District	ललितपूर जिल्हा
City of Lalitpur	ललितपूर शहर
Lalita	ललिता
Lalitapanchami	ललितापंचमी
Fight	लळा
Lalit	लळीत
Love	लव
Love-Kush scandal	लव-कुश कांड
Clove	लवंग
Lavangalata	लवंगलता
Clove	लवंगी
To shake	लवंडणे
Flexibility	लवचिकपणा
Flexibility	लवचीकता
Flexibility	लवचीकपणा
Salt	लवण
Lavanasur	लवणासुर
Lovingly	लवपणे
Lovely	लवलव
Lovely	लवली
Loveless	लवलेश
In Lavaj	लवाजमा
Lavajima	लवाजिमा
Arbitration	लवाद
Lawar	लवार
Lavhangi	लव्हांगी
Rush	लव्हाळा
Lashkar-e-Taiba	लश्कर-ए-तैयबा
Lashkar-e-Toiba	लश्कर-ए-तोयबा
Army	लष्कर
Lashkar-e-Toiba	लष्कर-ए-तोएबा
Militarism	लष्करशाही
Military officer	लष्करी अधिकारी
Military court	लष्करी न्यायालय
Vaccine	लस
Garlic	लसणी
Sticky substance	लसदार पदार्थ
Lymphatic system	लसिकातंत्र
Vaccination	लसीकरण
Garlic	लसूण
Lassi	लस्सी
Wave	लहर
Small	लहान
Small aderi	लहान अडेरी
Small intestine	लहान आतडे
Small rooms	लहान कामऱ्या
Small hearth	लहान कुर्‍हाड
Small kurrahada	लहान कुर्‍हाडा
A small ax	लहान कुर्‍हाडी
Small bones	लहान कुर्‍हाडे
Short tour	लहान टुरी
Small piece	लहान तुकडा
Small stones	लहान दगड
Small deer	लहान दीर
Wipe small	लहान पुसा
Small plant	लहान पेढा
Little parrot	लहान पोपट
Small buzz	लहान बुज्या
Little brother	लहान भाऊ
Make it smaller	लहान लावा
Small lemon	लहान लिंबू
Small varvant	लहान वरवंट
Small varvanta	लहान वरवंटा
Prose of short sentences	लहान वाक्यांचे गद्य
Small peak	लहान शिखरा
Small needle	लहान सुई
Small	लहानगा
Childhood	लहानपण
Childhood	लहानपणा
Prose of short sentences	लहानलहान वाक्यांचे गद्य
Small	लहानसा
Lahinda Punjab	लहिंदा पंजाब
Ripple	लहेरिया
Wavy	लहेरी
Being whimsical	लहेरी जात
Longtly	लाँग्ट्लाइ
Langtley District	लाँग्ट्लाइ जिल्हा
City of Langtly	लाँग्ट्लाइ शहर
Launch	लाँच
Laundry	लाँड्री
Lank	लांक
Lakh	लांख
Tailgating	लांगूलचालन
Wolf	लांडगा
Landur	लांडूर
Landor	लांडोर
Lanthanum	लांथानम
Long-billed vulture	लांब चोचीचे गिधाड
Long piece	लांब तुकडा
Long mouth	लांब तोंड
Long pants	लांब विजार
Long hair	लांबकान्या
Long piece	लांबट तुकडा
Length	लांबी
Light	लाईट
Line	लाईन
Loudspeaker	लाउडस्पीकर
Bring	लाओ
Lao script	लाओ लिपी
Lao	लाओशियन
Laos	लाओस
Wooden cage	लाकडी पिंजरा
Lumberjack	लाकुडतोड्या
Wood	लाकूड
Lakshagriha	लाक्षागृह
Million	लाख
Infection	लागण
To get	लागणे
लागलगवड	लागलगवड
लागलगावड	लागलगावड
लागलगावण	लागलगावण
लगागण	लागलागण
Lagalagwad	लागलागवड
Planting	लागवड
लागिर	लागीर
Relief	लाघव
Bribe	लाच
Greedy	लाचखाऊ
Bribe taker	लाचखोर
Bribery	लाचखोरी
Helplessness	लाचारी
Lachunga	लाचुंगा
Shame	लाज
Lajri	लाजरी
Shameless	लाजवर्द
Lajhom	लाजहोम
Shy	लाजाळू
Lazahom	लाजाहोम
Wave	लाट
Latan	लाटण
Latani	लाटणी
Cheat	लाटणे
Latti	लाटी
Stickman	लाठी चालवणारा
Stick charge	लाठीचार्ज
Pampering	लाड
Laddu	लाडू
Latakhau	लाताखाऊ
Latur	लातूर
Latur District	लातूर जिल्हा
Latehar	लातेहार
Latehar district	लातेहार जिल्हा
Latehar city	लातेहार शहर
Latvian lats	लात्व्हियन लॅट्स
Latvia	लात्व्हिया
Kick	लाथ
To kick	लाथ मारणे
Loading	लादणावळ
Lada	लादा
Ladi	लादी
Porridge	लापशी
Laugh	लाफशी
Benefits	लाभ
To benefit	लाभणे
Beneficiary	लाभधारक
Dividends	लाभांश
Beneficiaries	लाभार्थी
Lamandiva	लामणदिवा
Lama	लामा
Lamphelpat	लाम्फेलपाट
The city of Lamphelpat	लाम्फेलपाट शहर
Worthiness	लायकी
Liberian Dollar	लायबीरियन डॉलर
Liberia	लायबीरिया
Liberia	लायबेरिया
Library	लायब्रेरी
Larvae	लार्वा
Red	लाल
Red flax	लाल अंबाडी
Lal Kanurla	लाल कनुरला
Red lotus	लाल कमळ
Red card	लाल कार्ड
Red Fort	लाल किल्ला
Red grass	लाल गवत
Red Gibby	लाल गिब्या
Red sandalwood	लाल चंदन
Lal Chanak	लाल चनक
Red dhokri	लाल ढोकरी
Red grass	लाल तृण
Red feather	लाल पंखी
Red panda	लाल पांडा
Red bird	लाल पाखी
Red-legged falcon	लाल पायांचा बाज
Lal Bahadur Shastri	लाल बहादुर शास्त्री
Red currant	लाल मनुका
Red Manoli	लाल मनोली
Red field	लाल माठ
Red soil	लाल माती
Red chillies	लाल मिर्ची
Lal Munia	लाल मुनिया
Red seal	लाल मोहरी
Red	लाल रंग
Red blood cells	लाल रक्तपेशी
